Rodzaj,Symbol,Nazwa,Grupa,Stan,jm,Cena magazynowa,Cena sprzedaży,Wartość magazynowa,Wartość sprzedaży,Stawka VAT
T,5902230722040,girlanda gwiazki,Podstawowa,1,szt.,"7,51",,"7,51",,23
T,5902230727960,dekoracje na tort -leśne zwierzęta,Podstawowa,1,szt.,"7,3",,"7,3",,23
T,5902230728868,topper na tort,Podstawowa,3,szt.,"5,4",,"16,2",,23
T,5902230728998,topper potworki,Podstawowa,1,szt.,"5,7",,"5,7",,23
T,5902230729155,konfetti diamenty,Podstawowa,5,szt.,"4,32",,"21,6",,23
T,5902230729162,konfetti,Podstawowa,2,szt.,"4,32",,"8,64",,23
T,5902230729179,topper diament 6 szt,Podstawowa,3,szt.,"3,13",,"9,39",,23
T,5902230729254,topper flamingi,Podstawowa,6,szt.,"4,9",,"29,4",,23
T,5902230729278,baner Aloha,Podstawowa,4,szt.,"4,1",,"16,4",,23
T,5902230729407,sztucce,Podstawowa,1,szt.,"2,76",,"2,76",,23
T,5902230729414,girlanda pastelowa,Podstawowa,3,szt.,"4,3",,"12,9",,23
T,5902230729667,gift box rustic,Podstawowa,5,szt.,"7,3",,"36,5",,23
T,5902230729759,KPT11-010 Topper na tort Happy birthday,Podstawowa,3,szt.,"3,85",,"11,55",,23
T,5902230729759,KPT11-010 Topper na tort Happy birthday,Podstawowa,5,szt.,"4,03",,"20,15",,23
T,5902230734562,decoratives boxes,Podstawowa,5,szt.,"6,8",,34,,23
T,5902230736030,balon foliowy cyfra 3 srebrny,Podstawowa,3,szt.,"3,1",,"9,3",,23
T,5902230736047,balon ''4'' srebrny,Podstawowa,3,szt.,"2,72",,"8,16",,23
T,5902230736047,balon ''4'' srebrny,Podstawowa,4,szt.,"3,1",,"12,4",,23
T,5902230736054,balon cyfra ''5''srebrna,Podstawowa,3,szt.,"2,72",,"8,16",,23
T,5902230736054,balon cyfra ''5''srebrna,Podstawowa,5,szt.,"3,1",,"15,5",,23
T,5902230736061,Balon cyfra 6 86cm srebrny,Podstawowa,7,szt.,"6,5",,"45,5",,23
T,5902230736078,balon srebry ''7'',Podstawowa,3,szt.,"2,72",,"8,16",,23
T,5902230736085,balon foliowy ''8''srebrna,Podstawowa,2,szt.,"3,1",,"6,2",,23
T,5902230736092,balon cyfra 9 srebrny,Podstawowa,3,szt.,"2,72",,"8,16",,23
T,5902230736092,balon cyfra 9 srebrny,Podstawowa,2,szt.,"6,5",,13,,23
T,5902230736108,"FB1M-0-019 Balon fol. Cyfra ""0"" złota",Podstawowa,5,szt.,"2,72",,"13,6",,23
T,5902230736108,"FB1M-0-019 Balon fol. Cyfra ""0"" złota",Podstawowa,3,szt.,"3,88",,"11,64",,23
T,5902230736139,"FB1M-3-019 Balon fol. ""3"" złoty",Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5902230736146,Balon foliowy Cyfra 4 złota,Podstawowa,3,szt.,"2,72",,"8,16",,23
T,5902230736146,Balon foliowy Cyfra 4 złota,Podstawowa,3,szt.,"3,88",,"11,64",,23
T,5902230736160,balon złoty cyfra ''6'',Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5902230736177,balon ''7''złoty 86cm,Podstawowa,2,szt.,"3,1",,"6,2",,23
T,5902230736177,balon ''7''złoty 86cm,Podstawowa,3,szt.,"3,88",,"11,64",,23
T,5902230736658,serwetki buciki,Podstawowa,1,szt.,"2,76",,"2,76",,23
T,5902230736689,serwetki komunijne,Podstawowa,1,szt.,"3,26",,"3,26",,23
T,5902230736726,serwetki paski,Podstawowa,2,szt.,"2,82",,"5,64",,23
T,5902230736771,Serwetki trójwarstwowe srebrny SERVING,Podstawowa,7,op.,"2,82",,"19,74",,23
T,5902230744806,KPT22 Topper na tort Jednorożec,Podstawowa,5,szt.,"5,9",,"29,5",,23
T,5902230744820,Tapper Sweet Love,Podstawowa,3,szt.,"2,8",,"8,4",,23
T,5902230744844,korona papierowa brokatowa,Podstawowa,2,szt.,"3,61",,"7,22",,23
T,5902230744943,topper KPT11-018M,Podstawowa,5,szt.,"3,85",,"19,25",,23
T,5902230744950,topper KPT11-019M,Podstawowa,7,szt.,"4,03",,"28,21",,23
T,5902230745056,Ciężarek do Balonów złoty,Podstawowa,79,szt.,"1,27",,"100,33",,23
T,5902230745063,CZ1-081 Ciężarek do balonów róż,Podstawowa,24,szt.,"1,27",,"30,48",,23
T,5902230745063,CZ1-081 Ciężarek do balonów róż,Podstawowa,1,szt.,"1,4",,"1,4",,23
T,5902230745087,CZ1-010 Ciężarek do balonów czarny,Podstawowa,76,szt.,"1,27",,"96,52",,23
T,5902230745087,CZ1-010 Ciężarek do balonów czarny,Podstawowa,5,szt.,"1,4",,7,,23
T,5902230745094,Ciężarek czerwony do balonów,Podstawowa,11,szt.,"1,4",,"15,4",,23
T,5902230745674,serwetki czerwone 20szt,Podstawowa,4,szt.,"2,15",,"8,6",,23
T,5902230745742,serwetki czarne 20szt,Podstawowa,2,szt.,"2,15",,"4,3",,23
T,5902230745766,serwetki fuksja,Podstawowa,9,szt.,"2,15",,"19,35",,23
T,5902230745780,serwetki c.zieleń 20szt,Podstawowa,7,szt.,"2,15",,"15,05",,23
T,5902230745810,serwetki b.jasny róż,Podstawowa,3,szt.,"2,31",,"6,93",,23
T,5902230745858,serwetki białe 20szt,Podstawowa,5,szt.,"1,64",,"8,2",,23
T,5902230745858,serwetki białe 20szt,Podstawowa,1,szt.,"2,31",,"2,31",,23
T,5902230745872,SP33-1-019ME Serwetki trójwarstwowe złote,Podstawowa,5,op.,"2,43",,"12,15",,23
T,5902230745872,SP33-1-019ME Serwetki trójwarstwowe złote,Podstawowa,2,op.,"2,59",,"5,18",,23
T,5902230745889,serwetki srebrne 40x40,Podstawowa,4,szt.,"3,54",,"14,16",,23
T,5902230745896,Serwetki złote 40x40,Podstawowa,4,szt.,"3,32",,"13,28",,23
T,5902230745919,serwetki 40x40/16x16,Podstawowa,3,szt.,"4,3",,"12,9",,23
T,5902230746909,balon OLBO-002,Podstawowa,1,szt.,"4,2",,"4,2",,23
T,5902230747067,balon OLBO-038,Podstawowa,1,szt.,"4,2",,"4,2",,23
T,5902230747104,balon 1 metr złote róże,Podstawowa,4,szt.,"7,8",,"31,2",,23
T,5902230747227,kurtyna opalizująca,Podstawowa,1,szt.,"7,2",,"7,2",,23
T,5902230747265,serwetki j.błękit,Podstawowa,4,szt.,"2,15",,"8,6",,23
T,5902230747753,taśma dekoracyjna 1op./4szt.,Podstawowa,3,szt.,"8,1",,"24,3",,23
T,5902230748125,świeczki złote 6szt,Podstawowa,4,szt.,"1,67",,"6,68",,23
T,5902230748132,Świeczka urodz sr 6cm 6szt,Podstawowa,11,szt.,"1,67",,"18,37",,23
T,5902230748149,SCD-1-019ME Świeczki urodz. złote12szt/op.,Podstawowa,5,op.,"4,08",,"20,4",,23
T,5902230748156,świeczki 12szt srebrne,Podstawowa,4,szt.,"4,43",,"17,72",,23
T,5902230748200,świeczka 0 złota,Podstawowa,10,szt.,"1,35",,"13,5",,23
T,5902230748217,świeczka 0 srebrna,Podstawowa,2,szt.,"1,35",,"2,7",,23
T,5902230748224,świeczka 1 złota,Podstawowa,4,szt.,"1,35",,"5,4",,23
T,5902230748231,Świeczka ur. 1 srebrny,Podstawowa,14,szt.,"1,35",,"18,9",,23
T,5902230748248,świeczka 2 złota,Podstawowa,5,szt.,"1,35",,"6,75",,23
T,5902230748255,świeczka 2 srebrna,Podstawowa,26,szt.,"1,35",,"35,1",,23
T,5902230748262,świeczka 3 złota,Podstawowa,21,szt.,"1,35",,"28,35",,23
T,5902230748279,świeczka 3 srebrna,Podstawowa,4,szt.,"1,35",,"5,4",,23
T,5902230748286,świeczka 4 złota,Podstawowa,9,szt.,"1,35",,"12,15",,23
T,5902230748293,świeczka 4 srebrna,Podstawowa,8,szt.,"1,35",,"10,8",,23
T,5902230748309,świeczka''5'',Podstawowa,23,szt.,"1,35",,"31,05",,23
T,5902230748316,świeczka ''5'',Podstawowa,2,szt.,"1,35",,"2,7",,23
T,5902230748323,świeczka ''6'',Podstawowa,22,szt.,"1,35",,"29,7",,23
T,5902230748330,świeczka ''6'',Podstawowa,29,szt.,"1,35",,"39,15",,23
T,5902230748347,świeczka 7 złota,Podstawowa,9,szt.,"1,35",,"12,15",,23
T,5902230748354,świeczka 7 srebrna,Podstawowa,7,szt.,"1,35",,"9,45",,23
T,5902230748361,świeczka''8'',Podstawowa,6,szt.,"1,35",,"8,1",,23
T,5902230748378,świeczka''8'',Podstawowa,17,szt.,"1,35",,"22,95",,23
T,5902230748385,świeczka ''9'',Podstawowa,7,szt.,"1,35",,"9,45",,23
T,5902230748392,świeczka ''9'',Podstawowa,25,szt.,"1,35",,"33,75",,23
T,5902230749597,lampki led 5 m,Podstawowa,6,szt.,"55,49",,"332,94",,23
T,5902230749719,girlanda tassel,Podstawowa,1,szt.,"6,1",,"6,1",,23
T,5902230750661,serwetki Happy....,Podstawowa,4,szt.,"2,34",,"9,36",,23
T,5902230750678,serwetki czarne urodzinowe,Podstawowa,7,szt.,"2,34",,"16,38",,23
T,5902230751439,konfetti opalizujace,Podstawowa,3,szt.,"1,85",,"5,55",,23
T,5902230757165,Girlanda czarna,Podstawowa,4,szt.,"4,62",,"18,48",,23
T,5902230762633,balony gumowe happy new year,Podstawowa,4,szt.,"9,18",,"36,72",,23
T,5902230763432,cupcake topper,Podstawowa,2,szt.,"3,6",,"7,2",,23
T,5902230763456,Topper na tort złoty,Podstawowa,2,szt.,3,,6,,23
T,5902230764330,Balon gumowy 30 cm Bride to be Crystal,Podstawowa,2,szt.,"3,61",,"7,22",,23
T,5902230768734,KREP1-010 Krepa,Podstawowa,2,op.,"1,98",,"3,96",,23
T,5902230769922,balon 1metr żona,Podstawowa,1,szt.,"5,3",,"5,3",,23
T,5902230769946,balon 1 metr mąż biały,Podstawowa,1,szt.,"5,3",,"5,3",,23
T,5902230771345,balon foliowy cyfra 0 'różowe złoto,Podstawowa,6,szt.,"3,1",,"18,6",,23
T,5902230771369,balon różowe złoto 86cm,Podstawowa,2,szt.,"3,1",,"6,2",,23
T,5902230771369,balon różowe złoto 86cm,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5902230771376,Balon foliowy Cyfra 3 różowe-złoto,Podstawowa,3,szt.,"3,1",,"9,3",,23
T,5902230771383,balon cyfra4 różowezłoto,Podstawowa,6,szt.,"3,1",,"18,6",,23
T,5902230771390,balon cyfra 5 różowe złoto,Podstawowa,3,szt.,"2,72",,"8,16",,23
T,5902230771390,balon cyfra 5 różowe złoto,Podstawowa,8,szt.,"3,1",,"24,8",,23
T,5902230771406,Balon foliowy Cyfra 6 różowe-złoto,Podstawowa,3,szt.,"3,1",,"9,3",,23
T,5902230771413,balon ''7''różowe złoto,Podstawowa,2,szt.,"3,11",,"6,22",,23
T,5902230771420,balon ''8'' różowezłoto 86cm,Podstawowa,3,szt.,"3,1",,"9,3",,23
T,5902230771437,balon cyfra 9 rózowe złoto,Podstawowa,3,szt.,"3,1",,"9,3",,23
T,5902230771888,Balon foliowy Happy Birthday srebrny,Podstawowa,3,szt.,"7,69",,"23,07",,23
T,5902230771895,FB6M-019 Balon fol. Happy Birthday złoty,Podstawowa,2,szt.,"7,7",,"15,4",,23
T,5902230771918,FB8M-001 Balon fol. Boy niebieski,Podstawowa,2,szt.,"3,2",,"6,4",,23
T,5902230771932,"balon foliowy serce srebrne 18""",Podstawowa,3,szt.,"1,74",,"5,22",,23
T,5902230772236,"balon ""0"" srebrny 35cm",Podstawowa,2,szt.,"1,05",,"2,1",,23
T,5902230772489,balon zero złote 35cm,Podstawowa,11,szt.,"1,05",,"11,55",,23
T,5902230772502,balon ''1''złoty 35cm,Podstawowa,3,szt.,"1,05",,"3,15",,23
T,5902230772519,balon ''2'' srebrna 35cm,Podstawowa,6,szt.,"2,4",,"14,4",,23
T,5902230772526,balon ''2''złota 35cm,Podstawowa,1,szt.,"1,05",,"1,05",,23
T,5902230772526,balon ''2''złota 35cm,Podstawowa,8,szt.,"2,4",,"19,2",,23
T,5902230772533,balon ''3'' srebro 35cm,Podstawowa,1,szt.,"1,31",,"1,31",,23
T,5902230772540,balon ''2''złoto 35cm,Podstawowa,1,szt.,"1,05",,"1,05",,23
T,5902230772557,"FB10M-4-018 Balon fol. cyfra ""4"" srebrna",Podstawowa,4,szt.,"1,31",,"5,24",,23
T,5902230772564,balon ''4''złoty 35cm,Podstawowa,5,szt.,"1,31",,"6,55",,23
T,5902230772564,balon ''4''złoty 35cm,Podstawowa,10,szt.,"12,4",,124,,23
T,5902230772571,balon ''5'' srebro 35cm,Podstawowa,2,szt.,"1,31",,"2,62",,23
T,5902230772588,balon ''5''złoto 35cm,Podstawowa,4,szt.,"1,05",,"4,2",,23
T,5902230772595,balon''6'' srebro 35cm,Podstawowa,2,szt.,"1,31",,"2,62",,23
T,5902230772601,balon ''6''złoty 35cm,Podstawowa,4,szt.,"2,4",,"9,6",,23
T,5902230772618,balon ''7'' 35cm,Podstawowa,3,szt.,"1,31",,"3,93",,23
T,5902230772632,balon ''8'' srebro 35cm,Podstawowa,5,szt.,"1,05",,"5,25",,23
T,5902230772656,balon ''9'' 35cm,Podstawowa,4,szt.,"2,4",,"9,6",,23
T,5902230772663,balon ''9'' złoty 35cm,Podstawowa,2,szt.,"2,7",,"5,4",,23
T,5902230773974,serwetki w gwiazdki,Podstawowa,12,szt.,"2,42",,"29,04",,23
T,5902230775022,GRL60 Baner Baby Girl,Podstawowa,4,op.,"5,76",,"23,04",,23
T,5902230775039,GRL61 Baner Baby Boy,Podstawowa,6,op.,"4,83",,"28,98",,23
T,5902230775046,baner ''boy or girl'',Podstawowa,3,szt.,"4,87",,"14,61",,23
T,5902230775152,baner napis ''witamy'',Podstawowa,1,szt.,"3,34",,"3,34",,23
T,5902230775541,FB9M-008 Balon fol. Serce białe,Podstawowa,1,szt.,"1,74",,"1,74",,23
T,5902230775565,balon srce 18 cali,Podstawowa,2,szt.,"3,2",,"6,4",,23
T,5902230775572,Balon serce 45cm czerwony,Podstawowa,10,szt.,"1,44",,"14,4",,23
T,5902230775572,Balon serce 45cm czerwony,Podstawowa,28,szt.,"1,58",,"44,24",,23
T,5902230775572,Balon serce 45cm czerwony,Podstawowa,15,szt.,"1,74",,"26,1",,23
T,5902230775572,Balon serce 45cm czerwony,Podstawowa,5,szt.,"1,77",,"8,85",,23
T,5902230776135,Gadżety do zdjęć Lets Celebrate mix,Podstawowa,5,szt.,"2,74",,"13,7",,23
T,5902230776142,Gadżety do zdjęć,Podstawowa,1,szt.,"2,85",,"2,85",,23
T,5902230779822,balon zero róż 35cm,Podstawowa,6,szt.,"2,4",,"14,4",,23
T,5902230779839,balon zero nieb.35cm,Podstawowa,1,szt.,"2,4",,"2,4",,23
T,5902230779877,balon ''1'' 35cm,Podstawowa,1,szt.,"1,05",,"1,05",,23
T,5902230779938,balon ''3''35cm,Podstawowa,4,szt.,"1,31",,"5,24",,23
T,5902230779969,balon ''4'' 35cm,Podstawowa,3,szt.,"1,31",,"3,93",,23
T,5902230780019,balon ''6''35cm,Podstawowa,1,szt.,"2,4",,"2,4",,23
T,5902230780026,balon ''6''35cm,Podstawowa,4,szt.,"1,31",,"5,24",,23
T,5902230780033,balon''7''róż 35cm,Podstawowa,2,szt.,"2,4",,"4,8",,23
T,5902230780057,balon ''7'' 35cm,Podstawowa,7,szt.,"1,31",,"9,17",,23
T,5902230780057,balon ''7'' 35cm,Podstawowa,1,szt.,"2,4",,"2,4",,23
T,5902230780064,balon ''8'' róż 35cm,Podstawowa,3,szt.,"2,4",,"7,2",,23
T,5902230780071,balon ''8'' nieb.35cm,Podstawowa,1,szt.,"2,4",,"2,4",,23
T,5902230780088,balon ''8''35cm różowe złoto,Podstawowa,3,szt.,"1,31",,"3,93",,23
T,5902230780101,balon ''9'' 35cm,Podstawowa,1,szt.,"2,4",,"2,4",,23
T,5902230780118,balon ''9'' nieb.35cm,Podstawowa,2,szt.,"2,4",,"4,8",,23
T,5902230780248,FB3M-010 Balon fol. Gwiazdka czarny,Podstawowa,1,szt.,"1,74",,"1,74",,23
T,5902230780248,FB3M-010 Balon fol. Gwiazdka czarny,Podstawowa,3,szt.,"3,2",,"9,6",,23
T,5902230780255,balon gwiazdka 18'',Podstawowa,15,szt.,"3,2",,48,,23
T,5902230780279,FB3M-081J Balon fol. Gwiazdka j.róż,Podstawowa,1,szt.,0,,0,,23
T,5902230780873,balony z cyframi zestaw,Podstawowa,3,szt.,"4,8",,"14,4",,23
T,5902230781443,konfetti papierowe żółte,Podstawowa,1,szt.,"1,74",,"1,74",,23
T,5902230788046,konfetti mix różowy,Podstawowa,2,szt.,1,,2,,23
T,5902230788053,konfetti mix niebieski,Podstawowa,6,szt.,1,,6,,23
T,5902230788435,balon kula,Podstawowa,3,szt.,"5,7",,"17,1",,23
T,5902230788503,balon sześcian,Podstawowa,1,szt.,"5,7",,"5,7",,23
T,5902230788534,balon szescian,Podstawowa,5,szt.,"5,7",,"28,5",,23
T,5902230788602,zestaw balonów,Podstawowa,1,szt.,"4,3",,"4,3",,23
T,5902230788992,Czapki party 6szt.,Podstawowa,3,szt.,"2,5",,"7,5",,23
T,5902230789029,baner halloween czarny 20x175cm,Podstawowa,5,szt.,"6,89",,"34,45",,23
T,5902230790865,Balon Boy or Girl blue,Podstawowa,1,szt.,"7,82",,"7,82",,23
T,5902230790872,Balon Boy or Girl pink,Podstawowa,2,szt.,"7,82",,"15,64",,23
T,5902230791275,serwetki komunijne,Podstawowa,1,szt.,"2,85",,"2,85",,23
T,5902230791282,serwetki komunijne,Podstawowa,13,szt.,"2,85",,"37,05",,23
T,5902230792227,balon serce 24'',Podstawowa,10,szt.,"2,89",,"28,9",,23
T,5902230792227,balon serce 24'',Podstawowa,3,szt.,"4,1",,"12,3",,23
T,5902230792265,"Balon foliowy serce srebrne 24 """,Podstawowa,1,szt.,"4,1",,"4,1",,23
T,5902230792272,serce 24'',Podstawowa,3,szt.,"4,1",,"12,3",,23
T,5902230792524,Wizytówki na stół- gwiazdki,Podstawowa,5,szt.,"3,44",,"17,2",,23
T,5902230792555,gadżet do zdjęć,Podstawowa,5,szt.,"4,07",,"20,35",,23
T,5902230792579,pudełeczka sweetest gift box 10szt.,Podstawowa,6,szt.,"2,8",,"16,8",,23
T,5902230793026,balon gwiazdka,Podstawowa,1,szt.,"3,2",,"3,2",,23
T,5902230794726,ozdobne pudełka na ciasto,Podstawowa,3,szt.,13,,39,,23
T,5902230794917,balon gwiazdka krystaliczna,Podstawowa,5,szt.,"3,2",,16,,23
T,5902230794931,balon ''0''różowy,Podstawowa,6,szt.,"6,5",,39,,23
T,5902230794948,Balon foliowy cyfra 0 j.niebieski,Podstawowa,7,szt.,"3,1",,"21,7",,23
T,5902230794955,Balon foliowy Cyfra 1 różowa,Podstawowa,2,szt.,"3,1",,"6,2",,23
T,5902230794955,Balon foliowy Cyfra 1 różowa,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5902230794962,Balon cyfra 1 86cm j.niebieski,Podstawowa,6,szt.,"3,11",,"18,66",,23
T,5902230794979,Balon cyfra 2 86cm różowy,Podstawowa,3,szt.,"3,11",,"9,33",,23
T,5902230794979,Balon cyfra 2 86cm różowy,Podstawowa,2,szt.,"3,88",,"7,76",,23
T,5902230794986,Balon cyfra 2 86cm j.niebieski,Podstawowa,4,szt.,"3,88",,"15,52",,23
T,5902230794986,Balon cyfra 2 86cm j.niebieski,Podstawowa,2,szt.,"4,3",,"8,6",,23
T,5902230794993,balon foliowy ''3'' różowy,Podstawowa,1,szt.,"3,1",,"3,1",,23
T,5902230795006,"FB1P-3-001J bal.fol. 3 blu 34""",Podstawowa,4,szt.,"3,1",,"12,4",,23
T,5902230795013,Balon cyfra 4 86cm różowy,Podstawowa,3,szt.,"3,1",,"9,3",,23
T,5902230795020,Balon cyfra 4 86cm j.niebieski,Podstawowa,3,szt.,"3,1",,"9,3",,23
T,5902230795037,balob ''5'' róż,Podstawowa,9,szt.,"3,1",,"27,9",,23
T,5902230795044,Balon cyfra 5 86cm j.niebieski,Podstawowa,7,szt.,"3,1",,"21,7",,23
T,5902230795044,Balon cyfra 5 86cm j.niebieski,Podstawowa,3,szt.,"3,88",,"11,64",,23
T,5902230795051,balon ''6'' róż,Podstawowa,5,szt.,"3,1",,"15,5",,23
T,5902230795068,Balon cyfra 6 86cm j.niebieski,Podstawowa,5,szt.,"3,1",,"15,5",,23
T,5902230795075,balon ''7''róż,Podstawowa,5,szt.,"3,1",,"15,5",,23
T,5902230795082,balon ''7''błękit,Podstawowa,12,szt.,"3,1",,"37,2",,23
T,5902230795099,Balon cyfra 8 86cm różowy,Podstawowa,5,szt.,"3,1",,"15,5",,23
T,5902230795105,Balon cyfra 8 86cm j.niebieski,Podstawowa,3,szt.,"3,1",,"9,3",,23
T,5902230795105,Balon cyfra 8 86cm j.niebieski,Podstawowa,4,szt.,"6,5",,26,,23
T,5902230795112,balon foliowy ''9''róż,Podstawowa,3,szt.,"3,88",,"11,64",,23
T,5902230795112,balon foliowy ''9''róż,Podstawowa,3,szt.,"6,5",,"19,5",,23
T,5902230795129,Balon cyfra 9 86cm j.niebieski,Podstawowa,7,szt.,"3,1",,"21,7",,23
T,5902230796270,talerze srebne,Podstawowa,5,szt.,"2,36",,"11,8",,23
T,5902230796522,Talerzyki papierowe Bride to be,Podstawowa,1,szt.,"5,7",,"5,7",,23
T,5902230796591,FB6M-019R bal.fol. happy birthday róż,Podstawowa,2,szt.,"8,9",,"17,8",,23
T,5902230796713,napis balonowy,Podstawowa,3,szt.,"6,1",,"18,3",,23
T,5902230797420,balon czarny 14''50szt,Podstawowa,1,szt.,"9,43",,"9,43",,23
T,5902230797437,balony Baby blue 14'' 50szt,Podstawowa,2,szt.,"9,43",,"18,86",,23
T,5902230798878,balony gumowe przezroczyste w gwiazdki,Podstawowa,1,szt.,"21,09",,"21,09",,23
T,5902273820581,torebka PAW T-8L,Podstawowa,4,szt.,"2,25",,9,,23
T,5902273829850,torba na alkohol Paw,Podstawowa,12,szt.,"2,12",,"25,44",,23
T,5902273829911,torebka ozdobna paw t-16,Podstawowa,1,szt.,"5,45",,"5,45",,23
T,5902273829973,torebka ozdobna PAW T-16L,Podstawowa,1,szt.,"4,35",,"4,35",,23
T,5902349003993,Podkowa,Podstawowa,3,szt.,"26,99",,"80,97",,23
T,5902349004181,podkowa -koniczynka,Podstawowa,2,szt.,"28,74",,"57,48",,23
T,5902349013534,wózek -skarbonka nieb.,Podstawowa,3,szt.,"48,69",,"146,07",,23
T,5902349013541,wózek-skarbonka róż.,Podstawowa,2,szt.,"48,69",,"97,38",,23
T,5902349016559,Klucz 18,Podstawowa,6,szt.,"15,99",,"95,94",,23
T,5902349016870,konik-skarbonka biała,Podstawowa,3,szt.,"48,59",,"145,77",,23
T,5902349017075,karuzela z pozytywką,Podstawowa,2,szt.,"90,96",,"181,92",,23
T,5902349017259,ramka biała,Podstawowa,2,szt.,"39,85",,"79,7",,23
T,5902349017310,ramka słoń nieb.,Podstawowa,2,szt.,"29,7",,"59,4",,23
T,5902349019543,ramka bocian biała,Podstawowa,3,szt.,"30,25",,"90,75",,23
T,5902349019673,ramka bocian nieb.,Podstawowa,3,szt.,"30,25",,"90,75",,23
T,5902349022475,konik-skarbonka nieb.,Podstawowa,2,szt.,"43,29",,"86,58",,23
T,5902349022482,konik-skarbonka róż.,Podstawowa,2,szt.,"40,28",,"80,56",,23
T,5902349022574,lusterko-żabka,Podstawowa,3,szt.,"24,87",,"74,61",,23
T,5902349024134,puzderka buciki róż.,Podstawowa,1,szt.,"39,08",,"39,08",,23
T,5902349024158,puzderka buciki białe,Podstawowa,2,szt.,"45,74",,"91,48",,23
T,5902349027890,lusterko-osiemnastka,Podstawowa,2,szt.,"25,91",,"51,82",,23
T,5902349354910,tabliczka,Podstawowa,2,szt.,4,,8,,23
T,5902444049407,mozaika 5d,Podstawowa,2,szt.,17,,34,,23
T,5902501348931,Kieliszek wino+kubek w opak.okno BH,Podstawowa,4,szt.,"21,09",,"84,36",,23
T,5902502558315,kieliszek szampan w satynie,Podstawowa,3,szt.,"18,82",,"56,46",,23
T,5902508976540,Kieliszek wino+kubek w opak.okno BH,Podstawowa,4,szt.,"21,09",,"84,36",,23
T,5902605445086,rozeta duża zestaw 1,Podstawowa,91,szt.,4,,364,,23
T,5902605445093,rozeta zestaw nr2,Podstawowa,2,szt.,4,,8,,23
T,5902605445956,karnet BN,Podstawowa,94,szt.,"1,13",,"106,22",,23
T,5902605895430,gwiazdka różdżka,Podstawowa,2,szt.,"8,5",,17,,23
T,5902605895454,kulka różdżka,Podstawowa,5,szt.,"8,5",,"42,5",,23
T,5902663200344,Zestaw gabinetowy 120034,Podstawowa,1,szt.,"60,08",,"60,08",,23
T,5902666706577,oskar super szefa,Podstawowa,1,szt.,"10,36",,"10,36",,23
T,5902666713414,Zestaw kostek,Podstawowa,1,szt.,"7,72",,"7,72",,23
T,5902666738684,skarbonka,Podstawowa,3,szt.,"4,06",,"12,18",,23
T,5902666742902,dyplom,Podstawowa,18,szt.,"3,55",,"63,9",,23
T,5902666764751,akcesoria do wina (rocznica ślubu,Podstawowa,1,szt.,"19,42",,"19,42",,23
T,5902666764867,akcesoria do wina 40-latka,Podstawowa,1,szt.,"19,42",,"19,42",,23
T,5902666772152,złoty dyplom,Podstawowa,2,szt.,"4,61",,"9,22",,23
T,5902739810798,Karnet 3D Armin Style,Podstawowa,20,szt.,"3,82",,"76,4",,23
T,5902739812488,Karnet Premium Armin Style,Podstawowa,3,szt.,"5,78",,"17,34",,23
T,5902739814420,Karnet Lux-07-,Podstawowa,96,szt.,"5,45",,"523,2",,23
T,5902768132267,karty,Podstawowa,1,szt.,"5,7",,"5,7",,23
T,5902768132274,Gra karciana Randka SMS,Podstawowa,2,szt.,"5,1",,"10,2",,23
T,5902768832433,karnet polkart,Podstawowa,14,szt.,"3,87",,"54,18",,23
T,5902768832457,karnet polkart,Podstawowa,9,szt.,"3,66",,"32,94",,23
T,5902768832464,karnet polkart,Podstawowa,2,szt.,"3,66",,"7,32",,23
T,5902768832501,karnet Polkart,Podstawowa,3,szt.,"3,66",,"10,98",,23
T,5902768966008,ARMIN STYLE Karnet,Podstawowa,681,szt.,"3,1",,"2111,1",,23
T,5902768966022,karnet GMK05,Podstawowa,8,szt.,"2,51",,"20,08",,23
T,5902768966039,Karnet DL ARMIN STYLE,Podstawowa,170,szt.,"3,1",,527,,23
T,5902768966046,Karnet GIFT M  Armin Style...,Podstawowa,51,szt.,"3,1",,"158,1",,23
T,5902768966060,Zaproszenie ZA,Podstawowa,64,szt.,"0,63",,"40,32",,23
T,5902768966091,Armin Karnet Premium,Podstawowa,18,szt.,"5,45",,"98,1",,23
T,5902768966107,karnet,Podstawowa,4,szt.,"3,43",,"13,72",,23
T,5902808902560,karnet 2560,Podstawowa,167,szt.,"1,5",,"250,5",,23
T,5902846850007,Album z kotkiem,Podstawowa,1,szt.,"7,27",,"7,27",,5
T,5902846850120,Karnet z kotkiem kwadrat LUX,Podstawowa,38,szt.,"4,8",,"182,4",,23
T,5902846850137,karnet B6-D,Podstawowa,123,szt.,"3,56",,"437,88",,23
T,5902846850168,kartka z cyframi,Podstawowa,52,szt.,"4,8",,"249,6",,23
T,5902846850250,Pudełko na pamiątki,Podstawowa,4,szt.,"29,48",,"117,92",,23
T,5902846850380,zaproszenie KW Lux,Podstawowa,142,szt.,"1,15",,"163,3",,23
T,5902846850397,karnet LC,Podstawowa,48,szt.,"4,8",,"230,4",,23
T,5902846850625,karnet list,Podstawowa,3,szt.,"4,8",,"14,4",,23
